Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
2944178;Bretzfeld;Bretzfeld;Brecfel'd,Brecfeld,Bretcfel'd,Bretzfeld,bu lei ci fei er de,burettsuferuto,Бретцфельд,Брецфелд,Брецфельд,ブレッツフェルト,布雷茨费尔德;P;PPLA4;DE;Germany;;01;081;08126;08126011;12162;;211;Europe/Berlin;2011-04-25;Germany;49.17944, 9.43833
3204998;Erdeborn;Erdeborn;Erdeborn;P;PPL;DE;Germany;;14;00;15087;15087386;1117;;104;Europe/Berlin;2015-09-05;Germany;51.47554, 11.63487
2849198;Reichelsheim;Reichelsheim;Reichelsheim;P;PPL;DE;Germany;;05;064;06437;06437013;9036;;214;Europe/Berlin;2018-07-04;Germany;49.71211, 8.83896
2883986;Kriebstein;Kriebstein;Kribshtajn,ke li bu si tai yin,Крибштайн,Крибштајн,克里布斯泰因;P;PPLA4;DE;Germany;;13;00;14522;14522300;2710;;194;Europe/Berlin;2014-01-02;Germany;51.05, 13.01667
2806062;Wössingen;Woessingen;;P;PPL;DE;Germany;;01;082;08215;08215089;3781;;182;Europe/Berlin;2013-10-26;Germany;49.01205, 8.60754
2815300;Wain;Wain;;P;PPLA4;DE;Germany;;01;084;08426;08426125;1586;;545;Europe/Berlin;2011-04-25;Germany;48.18904, 10.0209
2828911;Steinach;Steinach;;P;PPLA4;DE;Germany;;02;092;09278;09278190;2938;;334;Europe/Berlin;2017-04-26;Germany;48.95417, 12.60709
2924326;Fritzlar;Fritzlar;FRZ,Fricdislaria,Friclar,Fritclar,Fritslar,Fritzlar,Fryclar,frytslar,frytzlar,fu li ci la er,furittsura,Φρίτσλαρ,Фритцлар,Фрицлар,Фрыцлар,Фріцлар,فريتسلار,فریتزلار,フリッツラー,弗里茨拉尔;P;PPL;DE;Germany;;05;066;06634;06634005;14814;;220;Europe/Berlin;2019-09-05;Germany;51.13181, 9.27557
2940938;Bürstadt;Buerstadt;Birshtat,Bjurshtadt,Bjurshtat,Buerstadt,Burstadt,Bürstadt,bi er si ta te,bwrashtt,byurushutatto,bywrshtat,Бирштат,Бюрштадт,Бюрштат,بوراشتت,بيورشتات,ビュルシュタット,比尔斯塔特;P;PPL;DE;Germany;;05;064;06431;06431005;15348;;95;Europe/Berlin;2019-09-05;Germany;49.64266, 8.45936
2896616;Ihringen;Ihringen;Ihringen,Iringen,Ірінген,Иринген,Իրինգեն;P;PPLA4;DE;Germany;;01;083;08315;08315059;5833;;198;Europe/Berlin;2013-03-04;Germany;48.04303, 7.6476
2846722;Rimpar;Rimpar;Rimpar,lin pa er,rimupa,Римпар,Рімпар,Ռիմպար,リムパー,林帕尔;P;PPL;DE;Germany;;02;096;09679;09679180;7718;;234;Europe/Berlin;2013-02-19;Germany;49.85692, 9.95705
2848621;Reisbach;Reisbach;Rajsbakh,Raysbax,Reisbach,Reischbo,lai si ba he,Райсбах,Рајсбах,Ռայսբախ,赖斯巴赫;P;PPL;DE;Germany;;02;092;09279;09279134;7610;;406;Europe/Berlin;2013-02-19;Germany;48.57008, 12.62799
2864053;Neustadt bei Coburg;Neustadt bei Coburg;Neustadt,Neustadt b.Coburg,Neustadt bei Coburg,Nojshtadt-Koburg,Nojshtadt-baj-Koburg,Nojshtat baj Koburg,ke bao fu jin nuo yi si ta te,nwyshtat bay kwbwrgh,Нойштадт-Кобург,Нойштадт-бай-Кобург,Нојштат бај Кобург,Նոյշթաթ Կոբուրգ,نويشتات باي كوبورغ,نوی‌اشتات بای کبورگ,ノイシュタット・バイ・コーブルク,科堡附近诺伊斯塔特;P;PPL;DE;Germany;;02;094;09473;09473151;16715;;340;Europe/Berlin;2013-02-19;Germany;50.32975, 11.12058
2890488;Kirchheim;Kirchheim;;P;PPL;DE;Germany;;02;097;09778;09778158;2563;;579;Europe/Berlin;2013-02-19;Germany;48.1749, 10.47461
2906500;Hemslingen;Hemslingen;;P;PPLA4;DE;Germany;;06;00;03357;03357025;1578;;38;Europe/Berlin;2011-04-25;Germany;53.08333, 9.6
2907669;Heilbronn;Heilbronn;Chailmpron,Gajl'bronn,Hailprunna,Hajlbrono,Heilbronas,Heilbronn,Heilbronn Neckar,Khajl'bronn,Khajlbron,hai er bu long,hailbeulon,hailbroni,hairuburon,haylbrwn,hyylbrwn,Χαϊλμπρόν,Гайльбронн,Хайлброн,Хайльбронн,Хајлброн,היילברון,هايلبرون,هایلبرون,ہیلبرون,ჰაილბრონი,ハイルブロン,海尔布隆,하일브론;P;PPLA3;DE;Germany;;01;081;08121;08121000;120733;;173;Europe/Berlin;2014-01-17;Germany;49.13995, 9.22054
2919782;Glowe;Glowe;Glove,Glowe,ge luo wei,Глове,格洛韦;P;PPL;DE;Germany;;12;00;13073;13073030;1015;;2;Europe/Berlin;2015-09-05;Germany;54.56911, 13.4655
2930952;Ellgau;Ellgau;;P;PPLA4;DE;Germany;;02;097;09772;09772136;1004;;420;Europe/Berlin;2011-04-25;Germany;48.6, 10.86667
2949880;Berthelsdorf;Berthelsdorf;;P;PPL;DE;Germany;;13;00;14628;14628260;1813;;336;Europe/Berlin;2015-09-05;Germany;51.04679, 14.22197
2954775;Au am Rhein;Au am Rhein;Au,Au am Rajn,Au am Rhein,Au-am-Rajn,Au-na-Rejne,lai yin he pan ao,Ау ам Рајн,Ау-ам-Райн,Ау-на-Рейне,莱茵河畔奥;P;PPLA4;DE;Germany;;01;082;08216;08216002;3365;;107;Europe/Berlin;2011-07-31;Germany;48.95, 8.23333
2821807;Torgau;Torgau;Torgau,Torgava,Torgawa,Torhow,tuo er gao,twrgaw,twrjaw,Торгау,טורגאו,تورجاو,تورگاو,托尔高;P;PPLA3;DE;Germany;;13;00;14730;14730310;18746;;89;Europe/Berlin;2019-09-05;Germany;51.56016, 12.99617
2823682;Tegernheim;Tegernheim;Tegerngajm,Tegernhaym,Tegernkhajm,te ge er en hai mu,tgrnhaym,Тегернгайм,Тегернхайм,Тегернхајм,Տեգերնհայմ,تگرنهایم,特格尔恩海姆;P;PPLA4;DE;Germany;;02;093;09375;09375204;4439;;332;Europe/Berlin;2017-04-26;Germany;49.02394, 12.17303
2831493;Solnhofen;Solnhofen;Solnhofa,Zol'ngofen,Zol'nkhofen,Zolnhofen,Zolnkhofen,suo er en huo fen,Золнхофен,Зольнгофен,Зольнхофен,Զոլնհոֆեն,索尔恩霍芬;P;PPLA4;DE;Germany;;02;095;09577;09577168;1817;;449;Europe/Berlin;2012-10-23;Germany;48.89582, 10.9956
2837672;Schmöckwitz;Schmoeckwitz;Berlin-Schmochwitz,Berlin-Schmoeckwitz,Berlin-Schmöchwitz,Berlin-Schmöckwitz;P;PPLX;DE;Germany;;16;00;11000;11000000;4442;;37;Europe/Berlin;2022-08-06;Germany;52.37513, 13.64948
2811317;Wendeburg;Wendeburg;Vendeburg,Wenneborg,wen de bao,Вендебург,文德堡;P;PPLA4;DE;Germany;;06;00;03157;03157008;10147;;69;Europe/Berlin;2015-09-18;Germany;52.32957, 10.39255
2817722;Velburg;Velburg;Fel'burg,Felburg,fei er bao,flbwrg,flbwrgh,Фелбург,Фельбург,Ֆելբուրգ,فلبورغ,فلبورگ,费尔堡;P;PPL;DE;Germany;;02;093;09373;09373167;5373;;505;Europe/Berlin;2013-02-19;Germany;49.23212, 11.6716
2825715;Stromberg;Stromberg;;P;PPL;DE;Germany;;08;00;07137;07137203;3221;;300;Europe/Berlin;2015-09-05;Germany;50.45779, 7.60041
2838529;Schlierbach;Schlierbach;;P;PPLA4;DE;Germany;;01;081;08117;08117044;3784;;351;Europe/Berlin;2011-04-25;Germany;48.67362, 9.51811
2830790;Sparneck;Sparneck;Shparnek,Sparneck,ashparnk,shi pa er nei ke,shuparunekku,Шпарнек,اشپارنک,シュパルネック,施帕尔内克;P;PPL;DE;Germany;;02;094;09475;09475174;1802;;563;Europe/Berlin;2013-02-19;Germany;50.16214, 11.84349
2833296;Selb;Selb;Zel'b,Zelb,sai er bu,zerupu,zlb,zylb,Зелб,Зельб,Զելբ,זלב,زلب,زيلب,ゼルプ,塞尔布;P;PPL;DE;Germany;;02;094;09479;09479152;17132;;546;Europe/Berlin;2020-11-12;Germany;50.17058, 12.13054
2846853;Rieste;Rieste;Rieste,Riste,li si te,Ристе,里斯特;P;PPLA4;DE;Germany;;06;00;03459;03459031;3196;;38;Europe/Berlin;2011-04-25;Germany;52.48333, 8.01667
2872962;Maßweiler;Massweiler;Massweiler,Maßweiler;P;PPLA4;DE;Germany;;08;00;07340;07340217;1158;;347;Europe/Berlin;2015-03-04;Germany;49.26667, 7.53333
2916676;Großenaspe;Grossenaspe;Grossenaspe,Großenaspe;P;PPLA4;DE;Germany;;10;00;01060;01060027;2849;;37;Europe/Berlin;2015-03-04;Germany;53.98333, 9.96667
2919054;Göppingen;Goeppingen;G'opingen,Gepingen,Geppingen,Gjoppingen,Goeppingen,Göppingen,ZES,ge ping gen,geppingen,ghwbynghn,gwpyngn,Гепинген,Геппінген,Гьопинген,Гёппинген,غوبينغن,گوپینگن,ゲッピンゲン,格平根;P;PPLA3;DE;Germany;;01;081;08117;08117026;58040;;323;Europe/Berlin;2014-01-15;Germany;48.70354, 9.65209
2930432;Emskirchen;Emskirchen;Ehmskirkhen,Emskirchen,Emskirkhen,Emskirxen,ai mu si ji xing,Емскирхен,Емскірхен,Эмскирхен,Էմսկիրխեն,埃姆斯基兴;P;PPL;DE;Germany;;02;095;09575;09575121;6197;;352;Europe/Berlin;2013-02-19;Germany;49.55282, 10.71278
2851262;Rabenau;Rabenau;Rabenau;P;PPL;DE;Germany;;13;00;14628;14628300;4735;;336;Europe/Berlin;2015-09-05;Germany;50.96484, 13.64305
2881749;Lamme;Lamme;;P;PPL;DE;Germany;;06;00;03101;03101000;5017;;86;Europe/Berlin;2020-01-02;Germany;52.26921, 10.4413
2907280;Heiningen;Heiningen;;P;PPLA4;DE;Germany;;01;081;08117;08117030;5532;;387;Europe/Berlin;2011-04-25;Germany;48.66177, 9.64977
2910949;Hanerau-Hademarschen;Hanerau-Hademarschen;Hanerau-Hademarschen,Khanerau-Khademarshen,ha nei lao-ha de ma er shen,Ханерау-Хадемаршен,哈内劳-哈德马尔申;P;PPLA4;DE;Germany;;10;00;01058;01058072;3074;;33;Europe/Berlin;2011-04-25;Germany;54.13333, 9.41667
2933256;Egeln;Egeln;AEjeln,Egelen,Egeln,Ehgel'n,aghln,agln,ai ge er en,Äjeln,Егелн,Эгельн,إغلن,اگلن,埃格尔恩;P;PPLA4;DE;Germany;;14;00;15089;15089075;4119;70;74;Europe/Berlin;2015-12-09;Germany;51.94384, 11.43265
2943320;Brühl;Bruehl;Bril,Brjul',Bruehl,Brühl,brwl,Брил,Брюль,برول;P;PPL;DE;Germany;;07;053;05362;05362012;44137;;68;Europe/Berlin;2020-11-12;Germany;50.82928, 6.90499
2852197;Presseck;Presseck;Presek,Presseck,Pressek,pu lei sai ke,puresekku,Пресек,Прессек,Պրեսեկ,プレセック,普雷塞克;P;PPL;DE;Germany;;02;094;09477;09477148;2159;;645;Europe/Berlin;2013-02-19;Germany;50.22804, 11.55508
2862423;Nikolassee;Nikolassee;Berlin-Nikolassee,Nicolassee,Nikolassee,Nikolasze,Николасзе;P;PPLX;DE;Germany;;16;00;11000;11000000;11642;;45;Europe/Berlin;2023-11-08;Germany;52.4227, 13.18508
2864356;Neupotz;Neupotz;Nojpoc,nuo yi bo ci,Нойпоц,Нојпоц,诺伊波茨;P;PPLA4;DE;Germany;;08;00;07334;07334022;1713;;104;Europe/Berlin;2011-04-25;Germany;49.11778, 8.31944
2816660;Völkershausen;Voelkershausen;;P;PPLA4;DE;Germany;;15;00;16063;16063082;1206;;304;Europe/Berlin;2015-11-29;Germany;50.8, 10.05
2811683;Weiten;Weiten;;P;PPL;DE;Germany;;09;00;10042;10042114;1209;;385;Europe/Berlin;2015-09-05;Germany;49.53011, 6.54064
2840420;Schapen;Schapen;;P;PPL;DE;Germany;;06;00;03101;03101000;1635;;88;Europe/Berlin;2020-01-02;Germany;52.28045, 10.60524
2942093;Büdelsdorf;Buedelsdorf;Budelsdorf,Buedelsdorf,Büdelsdorf;P;PPL;DE;Germany;;10;00;01058;01058034;10144;;13;Europe/Berlin;2015-09-04;Germany;54.31844, 9.67295
2821548;Trassem;Trassem;;P;PPLA4;DE;Germany;;08;00;07235;07235136;1178;;191;Europe/Berlin;2017-04-26;Germany;49.57849, 6.5254
2857291;Olsberg;Olsberg;Ol'sberg,Olsberg,alsbrg  alman,ao er si bei ge,Олсберг,Ольсберг,السبرگ، آلمان,奥尔斯贝格;P;PPL;DE;Germany;;07;059;05958;05958036;15814;;338;Europe/Berlin;2021-11-16;Germany;51.35613, 8.48899
2857306;Olpe;Olpe;Ol'pe,Olpe,alph  alman,Олпе,Ольпе,الپه، آلمان;P;PPLA3;DE;Germany;;07;059;05966;05966024;25686;;321;Europe/Berlin;2015-09-04;Germany;51.02899, 7.85139
2863210;Niederklein;Niederklein;Niederklein;P;PPL;DE;Germany;;05;065;06534;06534018;1650;211;220;Europe/Berlin;2018-12-04;Germany;50.794, 8.99694
2919717;Gmund am Tegernsee;Gmund am Tegernsee;Gmund,Gmund am Tegernsee,Gmund am Tegernze,Gmund-am-Tegernze,Tegerenzei Gmund,gmwnd am tgrnzy,te ge er en hu pan ge meng de,Гмунд ам Тегернзе,Гмунд-ам-Тегернзе,Տեգերենզեի Գմունդ,گموند ام تگرنزی,特格尔恩湖畔格蒙德;P;PPL;DE;Germany;;02;091;09182;09182116;6086;;739;Europe/Berlin;2013-02-19;Germany;47.75119, 11.7381
2924461;Friedrichsthal;Friedrichsthal;Friedrichsthal;P;PPL;DE;Germany;;09;00;10041;10041511;11440;;309;Europe/Berlin;2015-09-04;Germany;49.32786, 7.09622
2929649;Ergoldsbach;Ergoldsbach;Ehrgol'dsbakh,Erblsbach,Ergol'dsbakh,Ergoldsbach,Ergoldsbakh,Ergoldsbax,Erweschbo,ai er ge er ci ba he,argwldsbakh,Ерголдсбах,Ергольдсбах,Эргольдсбах,Էրգոլդսբախ,ارگولدسباخ,埃尔戈尔茨巴赫;P;PPL;DE;Germany;;02;092;09274;09274127;7482;;420;Europe/Berlin;2013-02-19;Germany;48.69263, 12.20442
2847013;Riehl;Riehl;;P;PPLX;DE;Germany;;07;053;05315;05315000;11188;;49;Europe/Berlin;2015-03-19;Germany;50.96686, 6.97572
2850887;Rahden;Rahden;Raden,Rahden,Rakhden,raden,radn,Раден,Рахден,رادن,ラーデン;P;PPL;DE;Germany;;07;057;05770;05770040;16140;;48;Europe/Berlin;2015-09-05;Germany;52.43367, 8.61263
2930850;Elmenhorst;Elmenhorst;Elmenhorst;P;PPL;DE;Germany;;12;00;13072;13072030;4273;;13;Europe/Berlin;2018-12-04;Germany;54.15583, 12.01084
2939940;Colbitz;Colbitz;Kol'bic,Kolbic,Kolbitz,ke er bi ci,Колбиц,Кольбиц,科尔比茨;P;PPLA4;DE;Germany;;14;00;15083;15083130;3443;;58;Europe/Berlin;2011-07-31;Germany;52.31708, 11.60534
2941107;Burg Stargard;Burg Stargard;Burg Shtargard,Burg Stargard,Burg-Shtargard,Burgstargarde,Burgštargarde,bu er ge si ta er jia er de,bwrg ashtargard,bwrgh shtarghard,Бург Штаргард,Бург-Штаргард,بورغ شتارغارد,بورگ اشتارگارد,布尔格斯塔尔加尔德;P;PPL;DE;Germany;;12;00;13071;13071021;4780;;57;Europe/Berlin;2015-09-05;Germany;53.49582, 13.31122
2951825;Bayreuth;Bayreuth;BYU,Bairoit,Bajrojt,Baruthum,Bayreith,Bayreuth,bai luo yi te,bailoiteu,bairoito,bayrwyt,byyrwyt,Μπαϊρόιτ,Байройт,Бајројт,ביירוית,بايرويت,بایرویت,ضلع بیرتھ,バイロイト,拜罗伊特,바이로이트;P;PPLA2;DE;Germany;;02;094;09462;09462000;75061;;338;Europe/Berlin;2019-09-05;Germany;49.94782, 11.57893
2857167;Oppenheim;Oppenheim;Openkhajm,Oppengajm,Oppenheimium,Oppenkhajm,ao peng hai mu,awbnhaym,oppenhaimu,Опенхайм,Опенхајм,Оппенгайм,Оппенхайм,أوبنهايم,اپن‌هایم,オッペンハイム,奥彭海姆;P;PPL;DE;Germany;;08;00;07339;07339049;6789;;88;Europe/Berlin;2015-09-04;Germany;49.8547, 8.35974
2894899;Jevenstedt;Jevenstedt;Jefenshtedt,Jefenshtet,Jevenshtedt,Jevenshtet,Jevenstedt,ye fen si te,Јевенштет,Јефенштет,Йевенштедт,Йефенштедт,耶芬斯特;P;PPLA4;DE;Germany;;10;00;01058;01058086;3332;;4;Europe/Berlin;2011-04-25;Germany;54.23333, 9.66667
2928659;Ettenheim;Ettenheim;Ehttenkhajm,Etenkhajm,Ettengajm,Ettenheim,ai teng hai mu,atnhaym,aytnhaym,Етенхајм,Еттенгайм,Эттенхайм,إيتنهايم,اتنهایم,埃滕海姆;P;PPL;DE;Germany;;01;083;08317;08317026;11995;;173;Europe/Berlin;2013-02-16;Germany;48.25696, 7.81247
2956206;Andernach;Andernach;Andernach,Andernachas,Andernaho,Andernakh,Andernaĥo,Stadt Andernach,an de na he,andanahha,andrnakh,Андернах,آندرناخ,アンダーナッハ,安德纳赫;P;PPL;DE;Germany;;08;00;07137;07137003;29599;;81;Europe/Berlin;2021-10-07;Germany;50.43109, 7.40425
2805694;Wurmannsquick;Wurmannsquick;Vurmannskvik,Vurmanskvik,Wurmannsquick,wu er man si ku yi ke,wwrmanskwyk,Вурманнсквік,Вурмансквик,Վուրմանսքվիք,وورمانسکویک,武尔曼斯库伊克;P;PPL;DE;Germany;;02;092;09277;09277153;3710;;497;Europe/Berlin;2013-02-19;Germany;48.35334, 12.78603
2848762;Reinheim;Reinheim;Rajngajm,Rajnkhajm,Raynhaym,Reinheim,lai en hai mu,rainhaimu,raynhaym,Райнгайм,Райнхайм,Рајнхајм,راينهايم,راینهایم,ラインハイム,赖恩海姆;P;PPL;DE;Germany;;05;064;06432;06432019;17841;;169;Europe/Berlin;2020-11-12;Germany;49.82923, 8.83572
2862174;Nonnweiler;Nonnweiler;Nonnvajler,Nonnweiler,Nonvajler,nong wei lei,Нонвайлер,Нонвајлер,Ноннвайлер,农韦勒;P;PPLA4;DE;Germany;;09;00;10046;10046115;9417;;397;Europe/Berlin;2017-04-26;Germany;49.60762, 6.96986
2870435;Mitterfels;Mitterfels;Middafejs,Milerfels,Miterfels,Mitterfel's,Mitterfels,mi te er fei er si,mytrfls,Митерфелс,Миттерфельс,Міттерфельс,میترفلس,米特尔费尔斯;P;PPL;DE;Germany;;02;092;09278;09278151;2405;;426;Europe/Berlin;2014-08-05;Germany;48.97633, 12.67848
2895937;Inning am Holz;Inning am Holz;Inning,Inning am Holz;P;PPL;DE;Germany;;02;091;09177;09177122;1429;;492;Europe/Berlin;2013-02-19;Germany;48.34687, 12.07506
2937110;Dietfurt;Dietfurt;Diefurt,Dietfurt;P;PPL;DE;Germany;;02;093;09373;09373121;6161;;365;Europe/Berlin;2017-09-22;Germany;49.03578, 11.58624
2939754;Creuzburg;Creuzburg;Creuzburg,Krojcburg,ke luo yi ci bao,krwytsbwrgh,krwyzbrg,Кройцбург,Кројцбург,كرويتسبورغ,کرویزبرگ,克罗伊茨堡;P;PPL;DE;Germany;;15;00;16063;16063104;2658;;203;Europe/Berlin;2020-05-22;Germany;51.05288, 10.2475
2955025;Asselfingen;Asselfingen;Aselfingen,Assel'fingen,a sai er fen gen,aselpingeni,Аселфинген,Ассельфинген,Ассельфінген,Ասելֆինգեն,ასელფინგენი,阿塞尔芬根;P;PPLA4;DE;Germany;;01;084;08425;08425011;1075;;497;Europe/Berlin;2011-04-25;Germany;48.52959, 10.19166
2957883;Altenahr;Altenahr;Al'tenar,Altenar,Altenaras,a er te na er,altynahr,aruten'aru,Алтенар,Альтенар,التیناهر,アルテンアール,阿尔特纳尔;P;PPLA4;DE;Germany;;08;00;07131;07131003;1707;;169;Europe/Berlin;2011-04-25;Germany;50.51694, 6.99206
6691076;Neuehrenfeld;Neuehrenfeld;;P;PPLX;DE;Germany;;07;053;05315;05315000;23621;;49;Europe/Berlin;2015-03-19;Germany;50.95753, 6.93611
2865639;Neuenkirchen;Neuenkirchen;;P;PPL;DE;Germany;;06;00;03460;03460007;2714;;41;Europe/Berlin;2012-04-29;Germany;52.51037, 8.06371
2909313;Haßloch;Hassloch;Hafsloch,Hassloch,Haßloch,Khaslokh,hasurohho,Хаслох,ハースロッホ;P;PPLA4;DE;Germany;;08;00;07332;07332025;20779;;113;Europe/Berlin;2015-03-04;Germany;49.36278, 8.25806
2930080;Eningen unter Achalm;Eningen unter Achalm;Ehningen-unter-Akhal'm,Eningen,Eningen pod Akhalmom,a ha er mu shan xia ai ning gen,Енинген под Ахалмом,Енінген,Энинген-унтер-Ахальм,阿哈尔姆山下埃宁根;P;PPLA4;DE;Germany;;01;084;08415;08415019;10715;;464;Europe/Berlin;2015-03-04;Germany;48.48686, 9.25946
2958956;Aichelberg;Aichelberg;Aichelburg;P;PPLA4;DE;Germany;;01;081;08117;08117002;1245;;434;Europe/Berlin;2011-04-25;Germany;48.63557, 9.56373
2929769;Erbes-Büdesheim;Erbes-Budesheim;Erbes-Budesheim,Erbes-Buedesheim,Erbes-Büdesheim;P;PPLA4;DE;Germany;;08;00;07331;07331021;1385;;262;Europe/Berlin;2015-03-04;Germany;49.75444, 8.03139
2937096;Dietingen;Dietingen;Ditingen,di ting gen,Дитинген,Дітінген,迪廷根;P;PPLA4;DE;Germany;;01;083;08325;08325011;3953;;574;Europe/Berlin;2011-04-25;Germany;48.2048, 8.64864
2895044;Jena;Jena;Ena,Iena,Iéna,Jena,Jena (Thueringen),Jéna,Jēna,Jėna,ZJS,iena,jena,jyna,ye na,yena,yna,yyna,yynh,Ιένα,Єна,Іена,Јена,Йена,יינה,جینا,يينا,ینا,जेना,জেনা,იენა,イェーナ,耶拿,예나;P;PPLA3;DE;Germany;;15;00;16053;16053000;104712;;149;Europe/Berlin;2019-09-05;Germany;50.92878, 11.5899
2809645;Wieda;Wieda;Vida,wei da,Вида,维达;P;PPLA4;DE;Germany;;06;00;03159;03159036;1501;;360;Europe/Berlin;2018-04-14;Germany;51.634, 10.58704
2821342;Tremsbüttel;Tremsbuttel;Tremsbitel,Tremsbjuttel',Tremsbuettel,Tremsbüttel,te lei mu si bi te er,Тремсбител,Тремсбюттель,特雷姆斯比特尔;P;PPLA4;DE;Germany;;10;00;01062;01062081;1891;;39;Europe/Berlin;2015-03-04;Germany;53.74384, 10.31024
2813145;Weichs;Weichs;Vajkhs,Vajks,wayks,wei xi si,Вайкс,Вајхс,Վայքս,وایکس,魏希斯;P;PPLA4;DE;Germany;;02;091;09174;09174151;3123;;483;Europe/Berlin;2011-04-25;Germany;48.38333, 11.41667
2830652;Spelle;Spelle;Shpele,Shpelle,Spelle,shi pei lai,Шпеле,Шпелле,施佩莱;P;PPLA4;DE;Germany;;06;00;03454;03454049;8327;;35;Europe/Berlin;2011-04-25;Germany;52.36667, 7.46667
2835477;Schwabmünchen;Schwabmunchen;Schwabmuenchen,Schwabmunchen,Schwabmünchen,Shvabminkhen,Shvabmjunkhen,Svabmyunxen,shfabmwnshn,shi wa bu ming xing,shwabmwnshn,Швабминхен,Швабмюнхен,Շվաբմյունխեն,شفابمونشن,شوابمونشن,施瓦布明兴;P;PPL;DE;Germany;;02;097;09772;09772200;13232;;554;Europe/Berlin;2015-03-04;Germany;48.17928, 10.75675
2870079;Molfsee;Molfsee;Mol'fze,Molfsee,Molfze,mo er fu sai,Молфзе,Мольфзе,莫尔夫塞;P;PPLA4;DE;Germany;;10;00;01058;01058107;4969;;26;Europe/Berlin;2011-04-25;Germany;54.26667, 10.06667
2920628;Gielow;Gielow;Gielow;P;PPL;DE;Germany;;12;00;13071;13071039;1506;;18;Europe/Berlin;2015-09-05;Germany;53.69756, 12.74521
2935494;Dorum;Dorum;Dorum,duo lu mu,Дорум,多鲁姆;P;PPLA4;DE;Germany;;06;00;03352;03352061;3658;;4;Europe/Berlin;2020-11-12;Germany;53.6879, 8.56734
2938391;Deizisau;Deizisau;Dajcisau,Dajcizau,dai qi shao,Дайцизау,Дајцисау,Դայցիզաու,戴齐绍;P;PPLA4;DE;Germany;;01;081;08116;08116014;6608;;251;Europe/Berlin;2011-04-25;Germany;48.7122, 9.3861
11669496;Dulsberg;Dulsberg;;P;PPLX;DE;Germany;;04;00;02000;02000000;17002;;16;Europe/Berlin;2022-08-07;Germany;53.58383, 10.06445
2820456;Uelzen;Uelzen;Il'cen,Ilcen,Uelzen,Ulyssea,Wilcaus,awyltsn,yu er cen,Илцен,Ильцен,أويلتسن,اویلتسن,于尔岑;P;PPLA3;DE;Germany;;06;00;03360;03360025;34996;;42;Europe/Berlin;2020-11-15;Germany;52.96572, 10.56111
2826328;Stöttwang;Stottwang;Shtettvang,Shtetvang,Shtjotvang,Stoettwang,Styotvang,Stöttwang,shi te wang,shutettovuangu,Штетванг,Штеттванг,Штётванг,Շտյոտվանգ,シュテットヴァング,施特旺;P;PPLA4;DE;Germany;;02;097;09777;09777172;1847;;740;Europe/Berlin;2015-03-04;Germany;47.88333, 10.71667
2832276;Sieverstedt;Sieverstedt;Sieverstedt;P;PPLA4;DE;Germany;;10;00;01059;01059159;1653;;28;Europe/Berlin;2017-04-26;Germany;54.64145, 9.46949
2864778;Neukieritzsch;Neukieritzsch;Neukieritzsch,Neukieritzschi vald,Nojkirich,Nojkiricsh,nuo yi ji li ci xi,Нойкирич,Нојкирицш,诺伊基里茨希;P;PPLA4;DE;Germany;;13;00;14729;14729320;3602;;144;Europe/Berlin;2017-04-26;Germany;51.14995, 12.4109
2890499;Kirchham;Kirchham;;P;PPLA4;DE;Germany;;02;092;09275;09275130;2435;;333;Europe/Berlin;2011-07-31;Germany;48.34638, 13.26719
2923534;Fürthen;Furthen;Fuerthen,Fürthen;P;PPLA4;DE;Germany;;08;00;07132;07132038;1276;;139;Europe/Berlin;2015-03-04;Germany;50.78333, 7.66667
3209181;Gattendorf;Gattendorf;;P;PPLA4;DE;Germany;;02;094;09475;09475127;1217;;557;Europe/Berlin;2011-07-31;Germany;50.32207, 11.99776
2805283;Zaisenhausen;Zaisenhausen;Cajsenkhauzen,Cajzengauzen,Cajzenkhauzen,cai sen hao sen,Цайзенгаузен,Цайзенхаузен,Цајсенхаузен,蔡森豪森;P;PPLA4;DE;Germany;;01;082;08215;08215094;1776;;185;Europe/Berlin;2011-04-25;Germany;49.10667, 8.81278
2813524;Wechselburg;Wechselburg;Vekhselburg,Veksel'burg,Vekselburg,Wechselburgi vald,wei xi sai er bao,Векселбург,Вексельбург,Вехселбург,韦希塞尔堡;P;PPLA4;DE;Germany;;13;00;14522;14522580;2223;;184;Europe/Berlin;2017-04-26;Germany;51.00214, 12.77661
2821292;Alt-Treptow;Alt-Treptow;Berlin-Alt-Treptow,Treptow,Verwaltungsbezirk Treptow,alt-trptw,الت-ترپتو,ٹریپٹو-کوپرنک;P;PPLX;DE;Germany;;16;00;11000;11000000;13167;;36;Europe/Berlin;2022-08-05;Germany;52.48863, 13.4586
2832841;Sexau;Sexau;Sexau,Zeksau,sai ke shao,Зексау,Զեքսաու,塞克绍;P;PPLA4;DE;Germany;;01;083;08316;08316039;3186;;234;Europe/Berlin;2017-04-26;Germany;48.10209, 7.90757
